ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,   U-Magnitude,          U-U1,          U-U2
C:/AbaqusTemp/Full.odb,Step-1,Increment     53: Step Time =   0.4983,"FLEX-1",             8,           35.,            0.,            0.,NA,NA,"",       14.5561,      -3.87281,       14.0315
C:/AbaqusTemp/Full.odb,Step-1,Increment     53: Step Time =   0.4983,"FLEX-1",             9,           40.,            0.,            0.,NA,NA,"",       18.4456,      -5.40704,       17.6353
C:/AbaqusTemp/Full.odb,Step-1,Increment     53: Step Time =   0.4983,"FLEX-1",            10,           45.,            0.,            0.,NA,NA,"",       22.6170,      -7.17370,       21.4491
C:/AbaqusTemp/Full.odb,Step-1,Increment     53: Step Time =   0.4983,"FLEX-1",            11,           50.,            0.,            0.,NA,NA,"",       27.0150,      -9.13847,       25.4224
C:/AbaqusTemp/Full.odb,Step-1,Increment     53: Step Time =   0.4983,"FLEX-1",            12,           55.,            0.,            0.,NA,NA,"",       31.5863,      -11.2604,       29.5110
C:/AbaqusTemp/Full.odb,Step-1,Increment     53: Step Time =   0.4983,"FLEX-1",            13,           60.,            0.,            0.,NA,NA,"",       36.2786,      -13.4937,       33.6758
C:/AbaqusTemp/Full.odb,Step-1,Increment     53: Step Time =   0.4983,"FLEX-1",            14,           65.,            0.,            0.,NA,NA,"",       41.0405,      -15.7897,       37.8815
C:/AbaqusTemp/Full.odb,Step-1,Increment     53: Step Time =   0.4983,"FLEX-1",            15,           70.,            0.,            0.,NA,NA,"",       45.8208,      -18.0981,       42.0952
C:/AbaqusTemp/Full.odb,Step-1,Increment     53: Step Time =   0.4983,"FLEX-1",            16,           75.,            0.,            0.,NA,NA,"",       50.5678,      -20.3683,       46.2843
C:/AbaqusTemp/Full.odb,Step-1,Increment     53: Step Time =   0.4983,"FLEX-1",            17,           80.,            0.,            0.,NA,NA,"",       55.2284,      -22.5507,       50.4147
C:/AbaqusTemp/Full.odb,Step-1,Increment     53: Step Time =   0.4983,"FLEX-1",            18,           85.,            0.,            0.,NA,NA,"",       59.7478,      -24.5978,       54.4496
C:/AbaqusTemp/Full.odb,Step-1,Increment     53: Step Time =   0.4983,"FLEX-1",            19,           90.,            0.,            0.,NA,NA,"",       64.0692,      -26.4661,       58.3473
C:/AbaqusTemp/Full.odb,Step-1,Increment     53: Step Time =   0.4983,"FLEX-1",            20,           95.,            0.,            0.,NA,NA,"",       68.1331,      -28.1178,       62.0605
C:/AbaqusTemp/Full.odb,Step-1,Increment     53: Step Time =   0.4983,"FLEX-1",            21,          100.,            0.,            0.,NA,NA,"",       71.8784,      -29.5228,       65.5355
C:/AbaqusTemp/Full.odb,Step-1,Increment     53: Step Time =   0.4983,"ASSEMBLY",             1,            0.,       70.7100,            0.,NA,NA,"",            0.,  -103.167E-24,  -9.30406E-21
C:/AbaqusTemp/Full.odb,Step-1,Increment     53: Step Time =   0.4983,"ASSEMBLY",             2,       29.2900,       70.7100,            0.,NA,NA,"",       58.6944,      -58.6935,   333.294E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"COUP-1",             1,       29.2900,       70.7100,            0.,NA,NA,"",       58.6759,      -58.6564,      -1.51357
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"COUP-1",             2,       64.6450,       35.3550,            0.,NA,NA,"",       54.4013,      -44.0486,       31.9253
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"COUP-1",             3,          100.,            0.,            0.,NA,NA,"",       71.6886,      -29.4408,       65.3643
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"CRANK-1",             1,            0.,       70.7100,            0.,NA,NA,"",            0.,   500.454E-24,  -9.66345E-21
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"CRANK-1",             2,       14.6450,       70.7100,            0.,NA,NA,"",       29.2802,      -29.2704,  -757.425E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"CRANK-1",             3,       29.2900,       70.7100,            0.,NA,NA,"",       58.5604,      -58.5408,      -1.51485
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"FLEX-1",             1,            0.,            0.,            0.,NA,NA,"",            0.,  -8.68292E-39,  -895.627E-42
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"FLEX-1",             2,            5.,            0.,            0.,NA,NA,"",   335.945E-03,  -11.4567E-03,   335.749E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"FLEX-1",             3,           10.,            0.,            0.,NA,NA,"",       1.32114,  -108.777E-03,       1.31665
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"FLEX-1",             4,           15.,            0.,            0.,NA,NA,"",       2.91482,  -363.598E-03,       2.89205
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"FLEX-1",             5,           20.,            0.,            0.,NA,NA,"",       5.06908,  -830.104E-03,       5.00065
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"FLEX-1",             6,           25.,            0.,            0.,NA,NA,"",       7.73119,      -1.54413,       7.57542
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"FLEX-1",             7,           30.,            0.,            0.,NA,NA,"",       10.8456,      -2.52374,       10.5479
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"FLEX-1",             8,           35.,            0.,            0.,NA,NA,"",       14.3558,      -3.77083,       13.8517
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"FLEX-1",             9,           40.,            0.,            0.,NA,NA,"",       18.2052,      -5.27336,       17.4248
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"FLEX-1",            10,           45.,            0.,            0.,NA,NA,"",       22.3388,      -7.00786,       21.2111
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"FLEX-1",            11,           50.,            0.,            0.,NA,NA,"",       26.7024,      -8.94187,       25.1607
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"FLEX-1",            12,           55.,            0.,            0.,NA,NA,"",       31.2437,      -11.0362,       29.2297
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"FLEX-1",            13,           60.,            0.,            0.,NA,NA,"",       35.9117,      -13.2468,       33.3793
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"FLEX-1",            14,           65.,            0.,            0.,NA,NA,"",       40.6561,      -15.5265,       37.5745
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"FLEX-1",            15,           70.,            0.,            0.,NA,NA,"",       45.4266,      -17.8264,       41.7827
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"FLEX-1",            16,           75.,            0.,            0.,NA,NA,"",       50.1730,      -20.0971,       45.9721
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"FLEX-1",            17,           80.,            0.,            0.,NA,NA,"",       54.8436,      -22.2899,       50.1097
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"FLEX-1",            18,           85.,            0.,            0.,NA,NA,"",       59.3853,      -24.3581,       54.1599
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"FLEX-1",            19,           90.,            0.,            0.,NA,NA,"",       63.7429,      -26.2584,       58.0831
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"FLEX-1",            20,           95.,            0.,            0.,NA,NA,"",       67.8590,      -27.9527,       61.8343
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"FLEX-1",            21,          100.,            0.,            0.,NA,NA,"",       71.6743,      -29.4100,       65.3625
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"ASSEMBLY",             1,            0.,       70.7100,            0.,NA,NA,"",            0.,   500.454E-24,  -9.66345E-21
C:/AbaqusTemp/Full.odb,Step-1,Increment     54: Step Time =   0.5083,"ASSEMBLY",             2,       29.2900,       70.7100,            0.,NA,NA,"",       58.6759,      -58.6564,      -1.51357
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"COUP-1",             1,       29.2900,       70.7100,            0.,NA,NA,"",       58.5995,      -58.5034,      -3.35446
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"COUP-1",             2,       64.6450,       35.3550,            0.,NA,NA,"",       53.6472,      -43.8715,       30.8757
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"COUP-1",             3,          100.,            0.,            0.,NA,NA,"",       71.3704,      -29.2397,       65.1059
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"CRANK-1",             1,            0.,       70.7100,            0.,NA,NA,"",            0.,   1.14872E-21,  -9.98230E-21
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"CRANK-1",             2,       14.6450,       70.7100,            0.,NA,NA,"",       29.2420,      -29.1940,      -1.67424
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"CRANK-1",             3,       29.2900,       70.7100,            0.,NA,NA,"",       58.4839,      -58.3880,      -3.34848
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"FLEX-1",             1,            0.,            0.,            0.,NA,NA,"",            0.,  -11.0210E-39,  -1.09344E-39
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"FLEX-1",             2,            5.,            0.,            0.,NA,NA,"",   329.143E-03,  -11.0027E-03,   328.959E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"FLEX-1",             3,           10.,            0.,            0.,NA,NA,"",       1.29525,  -104.590E-03,       1.29102
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"FLEX-1",             4,           15.,            0.,            0.,NA,NA,"",       2.85974,  -350.145E-03,       2.83823
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"FLEX-1",             5,           20.,            0.,            0.,NA,NA,"",       4.97705,  -800.712E-03,       4.91221
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"FLEX-1",             6,           25.,            0.,            0.,NA,NA,"",       7.59671,      -1.49201,       7.44875
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"FLEX-1",             7,           30.,            0.,            0.,NA,NA,"",       10.6654,      -2.44281,       10.3819
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"FLEX-1",             8,           35.,            0.,            0.,NA,NA,"",       14.1284,      -3.65633,       13.6471
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"FLEX-1",             9,           40.,            0.,            0.,NA,NA,"",       17.9312,      -5.12225,       17.1840
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"FLEX-1",            10,           45.,            0.,            0.,NA,NA,"",       22.0199,      -6.81902,       20.9374
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"FLEX-1",            11,           50.,            0.,            0.,NA,NA,"",       26.3419,      -8.71615,       24.8581
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"FLEX-1",            12,           55.,            0.,            0.,NA,NA,"",       30.8462,      -10.7764,       28.9025
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"FLEX-1",            13,           60.,            0.,            0.,NA,NA,"",       35.4827,      -12.9575,       33.0322
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"FLEX-1",            14,           65.,            0.,            0.,NA,NA,"",       40.2023,      -15.2141,       37.2123
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"FLEX-1",            15,           70.,            0.,            0.,NA,NA,"",       44.9562,      -17.4988,       41.4108
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"FLEX-1",            16,           75.,            0.,            0.,NA,NA,"",       49.6952,      -19.7635,       45.5962
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"FLEX-1",            17,           80.,            0.,            0.,NA,NA,"",       54.3692,      -21.9607,       49.7367
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"FLEX-1",            18,           85.,            0.,            0.,NA,NA,"",       58.9269,      -24.0444,       53.7981
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"FLEX-1",            19,           90.,            0.,            0.,NA,NA,"",       63.3147,      -25.9719,       57.7426
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"FLEX-1",            20,           95.,            0.,            0.,NA,NA,"",       67.4775,      -27.7049,       61.5276
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"FLEX-1",            21,          100.,            0.,            0.,NA,NA,"",       71.3579,      -29.2116,       65.1048
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"ASSEMBLY",             1,            0.,       70.7100,            0.,NA,NA,"",            0.,   1.14872E-21,  -9.98230E-21
C:/AbaqusTemp/Full.odb,Step-1,Increment     55: Step Time =   0.5183,"ASSEMBLY",             2,       29.2900,       70.7100,            0.,NA,NA,"",       58.5995,      -58.5034,      -3.35446
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"COUP-1",             1,       29.2900,       70.7100,            0.,NA,NA,"",       58.4653,      -58.2351,      -5.18211
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"COUP-1",             2,       64.6450,       35.3550,            0.,NA,NA,"",       52.7976,      -43.5921,       29.7878
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"COUP-1",             3,          100.,            0.,            0.,NA,NA,"",       70.9339,      -28.9491,       64.7578
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"CRANK-1",             1,            0.,       70.7100,            0.,NA,NA,"",            0.,   1.83884E-21,  -10.2564E-21
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"CRANK-1",             2,       14.6450,       70.7100,            0.,NA,NA,"",       29.1749,      -29.0602,      -2.58445
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"CRANK-1",             3,       29.2900,       70.7100,            0.,NA,NA,"",       58.3497,      -58.1203,      -5.16890
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"FLEX-1",             1,            0.,            0.,            0.,NA,NA,"",            0.,  -13.7433E-39,  -1.31630E-39
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"FLEX-1",             2,            5.,            0.,            0.,NA,NA,"",   321.634E-03,  -10.5122E-03,   321.462E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"FLEX-1",             3,           10.,            0.,            0.,NA,NA,"",       1.26660,  -100.051E-03,       1.26264
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"FLEX-1",             4,           15.,            0.,            0.,NA,NA,"",       2.79864,  -335.503E-03,       2.77845
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"FLEX-1",             5,           20.,            0.,            0.,NA,NA,"",       4.87463,  -768.591E-03,       4.81366
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"FLEX-1",             6,           25.,            0.,            0.,NA,NA,"",       7.44660,      -1.43479,       7.30706
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"FLEX-1",             7,           30.,            0.,            0.,NA,NA,"",       10.4635,      -2.35353,       10.1954
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"FLEX-1",             8,           35.,            0.,            0.,NA,NA,"",       13.8729,      -3.52936,       13.4164
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"FLEX-1",             9,           40.,            0.,            0.,NA,NA,"",       17.6219,      -4.95373,       16.9113
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"FLEX-1",            10,           45.,            0.,            0.,NA,NA,"",       21.6585,      -6.60712,       20.6261
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"FLEX-1",            11,           50.,            0.,            0.,NA,NA,"",       25.9315,      -8.46115,       24.5123
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"FLEX-1",            12,           55.,            0.,            0.,NA,NA,"",       30.3911,      -10.4806,       28.5268
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"FLEX-1",            13,           60.,            0.,            0.,NA,NA,"",       34.9886,      -12.6254,       32.6313
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"FLEX-1",            14,           65.,            0.,            0.,NA,NA,"",       39.6761,      -14.8519,       36.7915
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"FLEX-1",            15,           70.,            0.,            0.,NA,NA,"",       44.4060,      -17.1143,       40.9755
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"FLEX-1",            16,           75.,            0.,            0.,NA,NA,"",       49.1304,      -19.3662,       45.1525
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"FLEX-1",            17,           80.,            0.,            0.,NA,NA,"",       53.8010,      -21.5613,       49.2916
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"FLEX-1",            18,           85.,            0.,            0.,NA,NA,"",       58.3679,      -23.6546,       53.3599
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"FLEX-1",            19,           90.,            0.,            0.,NA,NA,"",       62.7797,      -25.6039,       57.3213
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"FLEX-1",            20,           95.,            0.,            0.,NA,NA,"",       66.9831,      -27.3712,       61.1356
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"FLEX-1",            21,          100.,            0.,            0.,NA,NA,"",       70.9231,      -28.9239,       64.7572
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"ASSEMBLY",             1,            0.,       70.7100,            0.,NA,NA,"",            0.,   1.83884E-21,  -10.2564E-21
C:/AbaqusTemp/Full.odb,Step-1,Increment     56: Step Time =   0.5283,"ASSEMBLY",             2,       29.2900,       70.7100,            0.,NA,NA,"",       58.4653,      -58.2351,      -5.18211
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"COUP-1",             1,       29.2900,       70.7100,            0.,NA,NA,"",       58.2733,      -57.8526,      -6.98930
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"COUP-1",             2,       64.6450,       35.3550,            0.,NA,NA,"",       51.8512,      -43.2090,       28.6624
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"COUP-1",             3,          100.,            0.,            0.,NA,NA,"",       70.3725,      -28.5654,       64.3141
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"CRANK-1",             1,            0.,       70.7100,            0.,NA,NA,"",            0.,   2.56765E-21,  -10.4818E-21
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"CRANK-1",             2,       14.6450,       70.7100,            0.,NA,NA,"",       29.0790,      -28.8694,      -3.48446
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"CRANK-1",             3,       29.2900,       70.7100,            0.,NA,NA,"",       58.1579,      -57.7389,      -6.96891
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"FLEX-1",             1,            0.,            0.,            0.,NA,NA,"",            0.,  -16.9312E-39,  -1.57654E-39
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"FLEX-1",             2,            5.,            0.,            0.,NA,NA,"",   313.380E-03,  -9.98631E-03,   313.221E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"FLEX-1",             3,           10.,            0.,            0.,NA,NA,"",       1.23505,  -95.1678E-03,       1.23138
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"FLEX-1",             4,           15.,            0.,            0.,NA,NA,"",       2.73121,  -319.701E-03,       2.71243
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"FLEX-1",             5,           20.,            0.,            0.,NA,NA,"",       4.76135,  -733.796E-03,       4.70447
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"FLEX-1",             6,           25.,            0.,            0.,NA,NA,"",       7.28013,      -1.37256,       7.14957
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"FLEX-1",             7,           30.,            0.,            0.,NA,NA,"",       10.2390,      -2.25602,       9.98738
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"FLEX-1",             8,           35.,            0.,            0.,NA,NA,"",       13.5878,      -3.39006,       13.1581
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"FLEX-1",             9,           40.,            0.,            0.,NA,NA,"",       17.2758,      -4.76795,       16.6048
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"FLEX-1",            10,           45.,            0.,            0.,NA,NA,"",       21.2526,      -6.37228,       20.2748
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"FLEX-1",            11,           50.,            0.,            0.,NA,NA,"",       25.4688,      -8.17691,       24.1204
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"FLEX-1",            12,           55.,            0.,            0.,NA,NA,"",       29.8759,      -10.1489,       28.0992
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"FLEX-1",            13,           60.,            0.,            0.,NA,NA,"",       34.4265,      -12.2502,       32.1732
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"FLEX-1",            14,           65.,            0.,            0.,NA,NA,"",       39.0740,      -14.4392,       36.3082
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"FLEX-1",            15,           70.,            0.,            0.,NA,NA,"",       43.7722,      -16.6722,       40.4727
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"FLEX-1",            16,           75.,            0.,            0.,NA,NA,"",       48.4746,      -18.9041,       44.6365
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"FLEX-1",            17,           80.,            0.,            0.,NA,NA,"",       53.1344,      -21.0902,       48.7695
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"FLEX-1",            18,           85.,            0.,            0.,NA,NA,"",       57.7035,      -23.1866,       52.8400
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"FLEX-1",            19,           90.,            0.,            0.,NA,NA,"",       62.1323,      -25.1520,       56.8138
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"FLEX-1",            20,           95.,            0.,            0.,NA,NA,"",       66.3699,      -26.9485,       60.6526
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"FLEX-1",            21,          100.,            0.,            0.,NA,NA,"",       70.3634,      -28.5434,       64.3139
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"ASSEMBLY",             1,            0.,       70.7100,            0.,NA,NA,"",            0.,   2.56765E-21,  -10.4818E-21
C:/AbaqusTemp/Full.odb,Step-1,Increment     57: Step Time =   0.5383,"ASSEMBLY",             2,       29.2900,       70.7100,            0.,NA,NA,"",       58.2733,      -57.8526,      -6.98930
C:/AbaqusTemp/Full.odb,Step-1,Increment     58: Step Time =   0.5483,"COUP-1",             1,       29.2900,       70.7100,            0.,NA,NA,"",       58.0239,      -57.3575,      -8.76909
C:/AbaqusTemp/Full.odb,Step-1,Increment     58: Step Time =   0.5483,"COUP-1",             2,       64.6450,       35.3550,            0.,NA,NA,"",       50.9608,      -42.7271,       27.7742
C:/AbaqusTemp/Full.odb,Step-1,Increment     58: Step Time =   0.5483,"COUP-1",             3,          100.,            0.,            0.,NA,NA,"",       70.1865,      -28.0967,       64.3174
C:/AbaqusTemp/Full.odb,Step-1,Increment     58: Step Time =   0.5483,"CRANK-1",             1,            0.,       70.7100,            0.,NA,NA,"",            0.,   2.61231E-21,  -8.35419E-21
C:/AbaqusTemp/Full.odb,Step-1,Increment     58: Step Time =   0.5483,"CRANK-1",             2,       14.6450,       70.7100,            0.,NA,NA,"",       28.9544,      -28.6226,      -4.37071
C:/AbaqusTemp/Full.odb,Step-1,Increment     58: Step Time =   0.5483,"CRANK-1",             3,       29.2900,       70.7100,            0.,NA,NA,"",       57.9087,      -57.2452,      -8.74143
C:/AbaqusTemp/Full.odb,Step-1,Increment     58: Step Time =   0.5483,"FLEX-1",             1,            0.,            0.,            0.,NA,NA,"",            0.,   111.642E-39,   138.842E-39
C:/AbaqusTemp/Full.odb,Step-1,Increment     58: Step Time =   0.5483,"FLEX-1",             2,            5.,            0.,            0.,NA,NA,"",   343.408E-03,  -11.7160E-03,   343.208E-03
C:/AbaqusTemp/Full.odb,Step-1,Increment     58: Step Time =   0.5483,"FLEX-1",             3,           10.,            0.,            0.,NA,NA,"",       1.33901,  -110.038E-03,       1.33448
C:/AbaqusTemp/Full.odb,Step-1,Increment     58: Step Time =   0.5483,"FLEX-1",             4,           15.,            0.,            0.,NA,NA,"",       2.93097,  -362.402E-03,       2.90848
C:/AbaqusTemp/Full.odb,Step-1,Increment     58: Step Time =   0.5483,"FLEX-1",             5,           20.,            0.,            0.,NA,NA,"",       5.06059,  -815.859E-03,       4.99439
C:/AbaqusTemp/Full.odb,Step-1,Increment     58: Step Time =   0.5483,"FLEX-1",             6,           25.,            0.,            0.,NA,NA,"",       7.66852,      -1.49848,       7.52069
C:/AbaqusTemp/Full.odb,Step-1,Increment     58: Step Time =   0.5483,"FLEX-1",             7,           30.,            0.,            0.,NA,NA,"",       10.6965,      -2.42176,       10.4187
C:/AbaqusTemp/Full.odb,Step-1,Increment     58: Step Time =   0.5483,"FLEX-1",             8,           35.,            0.,            0.,NA,NA,"",       14.0883,      -3.58345,       13.6249
C:/AbaqusTemp/Full.odb,Step-1,Increment     58: Step Time =   0.5483,"FLEX-1",             9,           40.,            0.,            0.,NA,NA,"",       17.7908,      -4.97049,       17.0823
C:/AbaqusTemp/Full.odb,Step-1,Increment     58: Step Time =   0.5483,"FLEX-1",            10,           45.,            0.,            0.,NA,NA,"",       21.7537,      -6.56159,       20.7405
C:/AbaqusTemp/Full.odb,Step-1,Increment     58: Step Time =   0.5483,"FLEX-1",            11,           50.,            0.,            0.,NA,NA,"",       25.9298,      -8.32947,       24.5555
C:/AbaqusTemp/Full.odb,Step-1,Increment     58: Step Time =   0.5483,"FLEX-1",            12,           55.,            0.,            0.,NA,NA,"",       30.2744,      -10.2426,       28.4890
C:/AbaqusTemp/Full.odb,Step-1,Increment     58: Step Time =   0.5483,"FLEX-1",            13,           60.,            0.,            0.,NA,NA,"",       34.7448,      -12.2668,       32.5073
